"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V4","X3","1","1","0","0","90","93","0.58","0.557692307692308","0.325","0.317073170731707","0.388941996106994","0.37753823483959","0.139419808111766","0.134478117923849","0","0","0.489024570368112"
"V5","X4","0","0","0","0","100","100","0.586206896551724","0.586206896551724","0.404761904761905","0.404761904761905","0.436554835475501","0.436554835475501","0.117938285156576","0.117938285156576","0","0","0.364772849264359"
"V6","X5","1","1","0","0","90","93","0.705882352941177","0.69811320754717","0.435897435897436","0.425","0.49048126044413","0.482059447930299","0.154692511775091","0.156231719042772","0","0","0.670542008079267"
"V7","X6","1","1","0","0","80","83","0.659574468085106","0.653061224489796","0.303030303030303","0.323529411764706","0.41054121848005","0.418269692424703","0.167998564973565","0.162391745617738","0","0","0.78174318561689"
"V8","X7","1","1","0","0","90","93","0.654545454545455","0.642857142857143","0.4","0.378378378378378","0.4589321347358","0.442335025349561","0.144841491611323","0.148224624231755","0","0","0.580057901876528"
"V9","X8","1","1","0","0","70","73","0.738095238095238","0.727272727272727","0.285714285714286","0.310344827586207","0.438998252813875","0.445659089990966","0.187955311437598","0.182103839228862","0","0","0.943463374259116"
"V10","X9","1","1","0","0","90","93","0.588235294117647","0.584905660377358","0.256410256410256","0.275","0.353436909185467","0.362587611303497","0.164006772176408","0.158750716540584","0","0","0.745977721117941"
"V11","X10","1","1","0","0","100","100","0.672413793103448","0.672413793103448","0.452380952380952","0.452380952380952","0.488557914933973","0.488557914933973","0.139800276550636","0.139800276550636","0","0","0.516122462684601"
"V12","X11","1","1","0","0","80","83","0.745098039215686","0.754716981132076","0.413793103448276","0.4","0.505052837776218","0.502721756601857","0.169073587901139","0.177435460506545","0","0","0.888023501435321"
"V13","X12","0","0","0","0","100","100","0.655172413793103","0.655172413793103","0.523809523809524","0.523809523809524","0.523522491674138","0.523522491674138","0.105832910813682","0.105832910813682","0","0","0.539168545189072"
"V14","X13","1","1","0","0","80","83","0.695652173913043","0.693877551020408","0.411764705882353","0.411764705882353","0.476676829230252","0.477390040314944","0.152470185560405","0.153395257501203","0","0","0.677069082833709"
"V15","X14","1","1","0","0","80","83","0.693877551020408","0.686274509803922","0.419354838709677","0.40625","0.484080639509412","0.474775364792046","0.14962998801659","0.151828983652922","0","0","0.653011175064442"
"V16","X15","1","1","0","0","100","100","0.568965517241379","0.568965517241379","0.333333333333333","0.333333333333333","0.390658221688126","0.390658221688126","0.136201739116946","0.136201739116946","0","0","0.467867500499443"
"V17","X16","0","0","0","0","100","100","0.637931034482759","0.637931034482759","0.595238095238095","0.595238095238095","0.56067947605527","0.56067947605527","0.0682955175982346","0.0682955175982346","0","0","0.901109384842472"
"V18","X17","0","0","0","0","100","100","0.603448275862069","0.603448275862069","0.452380952380952","0.452380952380952","0.468534192445842","0.468534192445842","0.108137069101743","0.108137069101743","0","0","0.407389991682721"
"V19","X18","0","0","0","0","100","100","0.586206896551724","0.586206896551724","0.404761904761905","0.404761904761905","0.436554835475501","0.436554835475501","0.117938285156576","0.117938285156576","0","0","0.364772849264359"
"V20","X19","1","1","0","0","80","83","0.645833333333333","0.66","0.34375","0.333333333333333","0.428261474211517","0.427663545955886","0.15243577011674","0.161946596712457","0","0","0.77616445375824"
"V21","X20","1","1","0","0","70","73","0.772727272727273","0.777777777777778","0.153846153846154","0.178571428571429","0.402250972680175","0.409738141281079","0.222369290331043","0.223228735082953","0","0","0.999604109690902"
"V22","X21","1","1","0","0","90","93","0.666666666666667","0.666666666666667","0.416666666666667","0.384615384615385","0.470466182736335","0.451206788793786","0.144801997191691","0.155885927284529","0","0","0.662962797784951"
"V23","X22","1","1","0","0","80","83","0.666666666666667","0.659574468085106","0.285714285714286","0.305555555555556","0.399380397430109","0.407168083499471","0.175121536412662","0.16975650615702","0","0","0.849426153582845"
"V24","X23","0","0","0","0","100","100","0.586206896551724","0.586206896551724","0.404761904761905","0.404761904761905","0.436554835475501","0.436554835475501","0.117938285156576","0.117938285156576","0","0","0.364772849264359"
"V25","X24","0","0","0","0","100","100","0.53448275862069","0.53448275862069","0.428571428571429","0.428571428571429","0.436878143934469","0.436878143934469","0.0836385471886829","0.0836385471886829","0","0","0.582771665877882"
"V26","X25","0","0","0","0","100","100","0.551724137931034","0.551724137931034","0.5","0.5","0.482740063429857","0.482740063429857","0.063840828524166","0.063840828524166","0","0","0.886425663725172"
"V27","idx","140","140","140","140","140","140","140","140","140","140","140","140","140","140","140","140","140"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.380952380952381","0.380952380952381","0.391861568391514","0.391861568391514","0.0684110265464543","0.0684110265464543","1","1","0.794031584810179"
"V3","X2","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.404761904761905","0.404761904761905","0.392384570824618","0.392384570824618","0.034210856468623","0.034210856468623","1","1","1"
"V4","X3","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.452380952380952","0.452380952380952","0.413575647911819","0.413575647911819","0.0104800331175779","0.0104800331175779","1","1","1"
"V5","X4","0","0","0","0","100","100","0.396551724137931","0.396551724137931","0.5","0.5","0.438806408390843","0.438806408390843","-0.00421571729170104","-0.00421571729170104","1","1","1"
"V6","X5","0","0","0","0","100","100","0.310344827586207","0.310344827586207","0.452380952380952","0.452380952380952","0.386900666110326","0.386900666110326","-0.0243290823414976","-0.0243290823414976","1","1","1"
"V7","X6","0","0","0","0","100","100","0.310344827586207","0.310344827586207","0.285714285714286","0.285714285714286","0.296210428339678","0.296210428339678","0.0302892188951947","0.0302892188951947","1","1","1"
"V8","X7","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.428571428571429","0.428571428571429","0.379970123068533","0.379970123068533","-0.0103152162224039","-0.0103152162224039","1","1","1"
"V9","X8","0","0","0","0","100","100","0.46551724137931","0.46551724137931","0.261904761904762","0.261904761904762","0.319078237374712","0.319078237374712","0.117969404515596","0.117969404515596","1","1","0.493225925123708"
"V10","X9","0","0","0","0","100","100","0.344827586206897","0.344827586206897","0.5","0.5","0.422442374056157","0.422442374056157","-0.0244378204293944","-0.0244378204293944","1","1","1"
"V11","X10","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.333333333333333","0.333333333333333","0.367575374138607","0.367575374138607","0.0965600601989017","0.0965600601989017","1","1","0.450248032871332"
"V12","X11","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.428571428571429","0.428571428571429","0.410394366321837","0.410394366321837","0.0335398929639683","0.0335398929639683","1","1","1"
"V13","X12","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.30952380952381","0.30952380952381","0.328078248428885","0.328078248428885","0.0546282561698914","0.0546282561698914","1","1","1"
"V14","X13","0","0","0","0","100","100","0.448275862068966","0.448275862068966","0.523809523809524","0.523809523809524","0.467324997447572","0.467324997447572","0.00895551063356007","0.00895551063356007","1","1","1"
"V15","X14","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.30952380952381","0.30952380952381","0.336369015219256","0.336369015219256","0.0720792134783909","0.0720792134783909","1","1","0.746530162623682"
"V16","X15","0","0","0","0","100","100","0.258620689655172","0.258620689655172","0.357142857142857","0.357142857142857","0.320735294238858","0.320735294238858","-0.0172816180194231","-0.0172816180194231","1","1","1"
"V17","X16","0","0","0","0","100","100","0.344827586206897","0.344827586206897","0.404761904761905","0.404761904761905","0.372714130590401","0.372714130590401","0.00404649899185968","0.00404649899185968","1","1","1"
"V18","X17","0","0","0","0","100","100","0.258620689655172","0.258620689655172","0.285714285714286","0.285714285714286","0.281684908303669","0.281684908303669","0.00610035073545115","0.00610035073545115","1","1","1"
"V19","X18","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.380952380952381","0.380952380952381","0.364858521087651","0.364858521087651","0.0192684124473933","0.0192684124473933","1","1","1"
"V20","X19","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.30952380952381","0.30952380952381","0.314852140341022","0.314852140341022","0.0292904131156444","0.0292904131156444","1","1","1"
"V21","X20","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.380952380952381","0.380952380952381","0.396094867160637","0.396094867160637","0.0770241174512977","0.0770241174512977","1","1","0.65540923649569"
"V22","X21","0","0","0","0","100","100","0.431034482758621","0.431034482758621","0.357142857142857","0.357142857142857","0.369308671558678","0.369308671558678","0.0608641084914279","0.0608641084914279","1","1","0.917388513500007"
"V23","X22","0","0","0","0","100","100","0.241379310344828","0.241379310344828","0.333333333333333","0.333333333333333","0.302549057498959","0.302549057498959","-0.0172806814535464","-0.0172806814535464","1","1","1"
"V24","X23","0","0","0","0","100","100","0.275862068965517","0.275862068965517","0.380952380952381","0.380952380952381","0.338772683816331","0.338772683816331","-0.0172783519835185","-0.0172783519835185","1","1","1"
"V25","X24","0","0","0","0","100","100","0.413793103448276","0.413793103448276","0.380952380952381","0.380952380952381","0.378867202714696","0.378867202714696","0.0430542001449273","0.0430542001449273","1","1","1"
"V26","X25","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.261904761904762","0.261904761904762","0.294213551545281","0.294213551545281","0.0665968126674338","0.0665968126674338","1","1","0.853891554012408"
"V27","idx","141","141","141","141","141","141","141","141","141","141","141","141","141","141","141","141","141"
"V1","","eff.mon.initial","eff.mon.final","fut.mon.initial","fut.mon.final","ss.initial","ss.final","mle.initial.IP","mle.final.IP","mle.initial.PC","mle.final.PC","post.mean.initial.IP","post.mean.final.IP","post.mean.initial.PC","post.mean.final.PC","cov.initial","cov.final","eff.mix.prob"
"V2","X1","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.476190476190476","0.476190476190476","0.420930852498584","0.420930852498584","-0.00386604437100801","-0.00386604437100801","1","1","1"
"V3","X2","0","0","0","0","100","100","0.362068965517241","0.362068965517241","0.238095238095238","0.238095238095238","0.278656506251763","0.278656506251763","0.0776520038022753","0.0776520038022753","0","0","0.739329682020721"
"V4","X3","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.357142857142857","0.357142857142857","0.381914064413988","0.381914064413988","0.0867590486864971","0.0867590486864971","1","1","0.529780412158102"
"V5","X4","0","0","0","0","100","100","0.327586206896552","0.327586206896552","0.452380952380952","0.452380952380952","0.392370689962425","0.392370689962425","-0.0173653700277689","-0.0173653700277689","0","0","1"
"V6","X5","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.452380952380952","0.452380952380952","0.408397216550252","0.408397216550252","0.00338945950463372","0.00338945950463372","1","1","1"
"V7","X6","0","0","0","0","100","100","0.482758620689655","0.482758620689655","0.428571428571429","0.428571428571429","0.4239347823565","0.4239347823565","0.0580271691946168","0.0580271691946168","1","1","0.980352937231569"
"V8","X7","0","0","0","0","100","100","0.379310344827586","0.379310344827586","0.5","0.5","0.433380995333348","0.433380995333348","-0.0109486383307446","-0.0109486383307446","1","1","1"
"V9","X8","0","0","0","0","100","100","0.310344827586207","0.310344827586207","0.357142857142857","0.357142857142857","0.336718526050079","0.336718526050079","0.00472734387330468","0.00472734387330468","0","0","1"
"V10","X9","0","0","0","0","100","100","0.53448275862069","0.53448275862069","0.5","0.5","0.478275550163275","0.478275550163275","0.0554606517235765","0.0554606517235765","1","1","1"
"V11","X10","0","0","0","0","100","100","0.5","0.5","0.5","0.5","0.469099630815135","0.469099630815135","0.0392542833170441","0.0392542833170441","1","1","1"
