"","y1.PC","y0.PC","y1.IP","y0.IP","box.ni.final"
"429339",10,17,38,8,0.245649905378619
"429340",11,17,35,16,0.731272304185819
"4293411",18,21,41,15,0.655067120197597
"4293501",6,34,29,26,0.160090622870214
"429352",8,24,29,14,0.298479664622341
"429366",13,16,37,11,0.551463836734712
"429370",8,26,35,20,0.303870830116103
"429380",11,26,28,22,0.700370812450034
"429468",8,29,29,23,0.352827461301628
"4294811",8,30,29,20,0.281716276884263
"429492",15,23,33,24,0.943534745925926
"429525",10,30,30,23,0.479120449874495
"429550",13,24,29,19,0.83653227050083
"429560",18,16,40,11,0.473937531127997
"429577",12,22,29,18,0.817785219490699
"429582",17,22,32,20,0.850034371102305
"429596",15,24,34,24,0.926832782823574
"4296051",6,31,30,26,0.191823887957078
"429619",9,19,33,12,0.408974531186913
"4296331",19,19,38,17,0.616110895622441
"429647",17,18,38,16,0.660806437036342
"429650",10,31,29,21,0.419676888384194
"429661",10,20,33,12,0.454834472955174
"4296761",6,23,31,13,0.121911486510512
"429686",16,22,32,19,0.876102194863762
"429695",11,20,36,16,0.6393029689305
"429965",13,17,38,17,0.747991606915037
"4299721",16,16,35,12,0.576945846953548
"4299911",16,21,31,15,0.793350537563894
"430009",13,18,32,14,0.745042305593908
"430010",9,23,30,11,0.267884403220797
"4300301",5,24,29,15,0.104019487978674
"430231",10,21,35,21,0.698450484548373
"430290",7,26,33,17,0.185752936848359
"430296",16,19,36,14,0.676664871326266
"430307",11,25,29,16,0.579155355289517
"4303091",14,18,41,14,0.630505487250947
"430311",15,23,32,15,0.770426687786273
"430315",7,24,30,12,0.139740643977044
"430320",5,25,32,11,0.02570434076967
"430321",19,22,35,21,0.771247909163317
"430355",17,21,33,16,0.780326693380827
"430506",12,21,35,19,0.773251740346687
"430524",14,28,29,24,0.851619021621612
"430528",16,21,34,22,0.858390798813822
"430564",9,27,29,18,0.409766088128206
"430631",9,19,36,9,0.21004389946954
"430642",17,21,34,21,0.815089178353002
"4306471",16,17,38,14,0.634495159160802
"430657",9,16,39,13,0.481580113373126
"430660",18,20,38,17,0.696507612906181
"4306681",17,19,40,15,0.644005380100825
"430674",14,19,37,15,0.715436156815172
"430675",11,19,34,9,0.363102675958101
"430686",17,18,36,18,0.680299669825934
"4307721",6,33,30,24,0.15032047876273
"430778",12,29,29,21,0.639853428817882
"4308591",7,32,29,25,0.235915138416767
"430897",16,23,35,17,0.787383377822688
"430964",9,21,35,14,0.380213916957812
"4309701",11,20,35,7,0.197395744339791
"4309721",9,28,32,24,0.44466376693681
"430978",9,23,31,20,0.570473117751481
"4309791",15,27,31,20,0.849152075761006
"4309841",6,24,29,14,0.141520384297134
"430985",16,17,36,16,0.661166361122258
"430988",7,22,33,15,0.235854946478291
"430992",9,25,34,17,0.35911311293619
"4309961",15,16,34,8,0.462406274576538
"431008",13,15,37,12,0.596169631661905
"431010",14,17,40,14,0.640000224354697
"431175",15,23,32,23,0.936898423806184
"4311991",7,27,29,16,0.196411303601386
"431226",13,20,36,18,0.782974475457006
"431239",9,25,31,20,0.493035085626535
"431243",11,27,31,26,0.686819699213332
"431278",13,20,33,21,0.887131295872569
"4312901",11,28,29,17,0.495603438336464
"431313",12,22,30,13,0.610167550499024
"431336",12,18,33,16,0.769682138538898
"431340",10,24,34,21,0.596935256484487
"431346",18,22,35,20,0.808794567394886
"4314321",7,30,28,24,0.273000147729815
"4315501",11,21,36,21,0.758594577900447
"431599",9,25,32,13,0.247077594085255
"431603",11,28,29,25,0.654277006639644
"431604",16,18,39,14,0.62414060196401
"431617",13,17,33,10,0.571245427750406
"431630",14,17,36,12,0.609771515348288
"4316311",19,21,34,17,0.717091053260069
"431635",11,21,34,21,0.783023035948061
"431640",10,25,30,20,0.581935361856142
"431645",15,19,39,14,0.643942204343145
"4316471",15,23,31,14,0.736421498524966
"431656",8,23,34,18,0.366816922876251
"431658",6,24,34,17,0.15072110120011
"431661",12,20,33,20,0.860617481786383
"431666",9,21,33,18,0.578099302131335
"431821",10,26,34,23,0.560488369357322
"431841",11,30,29,25,0.589166264060835
"431884",10,29,31,27,0.55298223818418
"431905",11,20,35,21,0.805922457192528
"431906",7,26,31,19,0.251696954584581
"431908",7,21,36,17,0.291768699691096
"431931",6,27,30,18,0.155665216652986
"431950",9,24,31,17,0.439749583520163
"4319741",7,31,30,23,0.224264375534044
"431981",17,20,38,14,0.651847541756329
"431989",8,20,32,15,0.422474229004276
"431991",7,19,37,10,0.123850324214182
"4320041",4,25,30,16,0.0525678486124961
"432239",10,28,30,17,0.40347212375676
"432277",12,16,35,10,0.529428658949797
"4322811",4,25,30,18,0.075337878254618
"4322861",6,23,35,9,0.028392306427161
"4322911",12,16,36,9,0.456400697273863
"432299",15,26,35,21,0.831806958139807
"4323071",17,22,35,15,0.748328965181565
"4323081",18,21,34,14,0.687360466153374
"432312",8,22,34,13,0.24671615947357
"4325241",4,35,25,27,0.0925732956227126
"432574",9,18,37,13,0.433184903827831
"432595",11,18,35,15,0.675574361369545
"432622",14,16,37,16,0.715834847993877
"432626",19,20,38,16,0.653024841132478
"432658",13,14,38,10,0.503899117036834
"432668",9,21,35,12,0.287947725951767
"432818",12,18,36,17,0.758756904936274
"4328541",5,31,28,25,0.140217833557703
"432912",7,23,33,10,0.0851022246423958
"432926",14,18,34,17,0.790492305739421
"432936",18,23,38,18,0.776402018994636
"432950",14,19,38,18,0.772787856613001
"432957",17,23,36,17,0.792398467807869
"432967",6,25,30,14,0.116819804163451
"432969",15,22,36,20,0.84642917817684
"432972",10,19,36,12,0.423841765785444
"432977",11,30,28,22,0.564379080174154
"4329921",8,24,32,11,0.156462167791332
"432993",17,20,37,17,0.7365046532669
"433136",13,25,29,16,0.71507029023145
"4331471",2,30,25,20,0.0221939329266932
"4331901",4,25,31,13,0.0243330105925105
"433208",10,31,29,29,0.518482203973133
"433235",19,22,35,19,0.764988621586521
"433249",12,28,31,20,0.626431823321767
"433261",16,24,37,20,0.833871171048903
"433285",15,21,35,16,0.763092680562149
"433289",14,21,31,15,0.780248227642877
"433292",19,20,37,15,0.645780178240154
"433299",20,22,38,19,0.700803410452207
"433309",20,22,41,17,0.675747823916001
"433312",6,25,31,15,0.126466799918618
"4333161",16,17,39,9,0.4522382717358
"4333231",8,17,35,13,0.408566403997501
"433327",11,17,34,11,0.537991615179318
"433519",13,27,29,20,0.765240979080482
"433524",12,26,29,24,0.790876139082014
"433538",8,26,31,18,0.310470353266537
"433552",11,21,36,19,0.704050900224302
"433557",12,21,30,18,0.826448854090902
"4335761",12,30,29,28,0.688012042908898
"433577",6,27,31,19,0.16044953089523
"4336021",8,29,33,25,0.342315915051338
"4336101",23,19,40,13,0.435317400974335
"4336151",15,16,34,12,0.601000281909098
"4336301",11,16,38,10,0.445349565448631
"433632",10,18,37,12,0.453064707185772
"433637",11,17,38,13,0.574842322873911
"433643",16,22,30,17,0.852545543652699
"433751",13,27,29,22,0.798144134061592
"4338081",9,33,31,27,0.360094952483616
"4338641",18,22,36,15,0.718462472160228
"433892",15,21,36,15,0.726108895495615
"433893",7,26,32,14,0.132780563067423
"433894",15,22,33,19,0.857859626198456
"4339281",6,24,33,10,0.0413332358249164
"433944",9,22,33,17,0.481668962321318
"4339481",6,24,34,9,0.0250477543656807
"433950",9,21,34,19,0.590630414271291
"4339701",14,12,41,10,0.416465205406294
"4339761",11,23,29,10,0.381627018163424
"4339831",7,25,34,21,0.285609998807425
"433987",16,23,33,17,0.833515985489905
"434063",9,30,30,20,0.347489914875677
"4341201",6,26,30,15,0.116549292308406
"434194",9,27,31,16,0.318068394629171
"434255",11,19,36,15,0.624414762833603
"434257",10,19,36,8,0.21976737170774
"434275",19,20,37,17,0.660568728592328
"4342771",22,16,45,12,0.337278810431873
"434289",5,20,37,11,0.0471277468331283
"434303",13,23,35,20,0.799370027373438
"4343981",6,30,28,21,0.179994389314326
"434478",9,28,29,23,0.466527723800392
"434551",9,30,30,22,0.379475220165569
"434576",6,26,29,20,0.223966812573426
"434589",9,27,32,25,0.504110392397792
"4345921",9,25,31,14,0.303011410667032
"434593",18,21,37,21,0.766663587529923
"4346061",10,17,38,16,0.645773034559755
"4346131",3,24,28,18,0.0530339431760479
"434617",17,19,38,17,0.696189899165189
"434620",13,22,31,13,0.659988251513949
"434626",18,23,32,18,0.822210919595818
"434630",16,19,33,13,0.682291377037791
"4346321",7,22,34,14,0.201974955527931
"4346391",10,26,29,14,0.387144961885812
"434642",10,21,32,12,0.434174607396824
"4348631",5,27,29,12,0.036401810181201
"4349071",9,19,37,16,0.517354569733099
"434930",18,20,40,15,0.645724298118414
"4349311",7,23,34,13,0.144827079402586
"4349461",2,23,38,10,0.00100118576906804
"4349561",5,21,34,13,0.0801451196490756
"434958",10,27,29,19,0.510907927399661
"434960",14,24,29,20,0.891602560554799
"4349611",15,21,32,11,0.627635759934742
"4349631",3,23,32,15,0.0220623944105982
"434971",11,18,38,16,0.664896336040346
"4349751",13,26,29,17,0.727806141844443
"435132",13,29,29,22,0.733199915927029
"435244",10,22,33,22,0.708641792909643
"435251",14,21,30,12,0.678133698926145
"435259",15,18,36,12,0.620554462440871
"435260",14,18,33,14,0.726491889521837
"435266",13,17,35,8,0.412156679504329
"4352721",5,30,29,19,0.0877677741245722
"435280",11,31,32,26,0.544577881443108
"435285",13,17,35,12,0.622289556885067
"435287",7,25,30,17,0.244430029200907
"435303",12,16,34,11,0.589449267525481
"435306",14,20,35,20,0.847296631180828
"435308",15,18,34,14,0.703474259555517
"435451",6,23,30,14,0.154358195709252
"435530",10,18,36,15,0.600805926621403
"435544",12,27,31,27,0.761483426861607
"4355701",9,18,37,9,0.226492003811547
"435587",8,24,34,15,0.240785147916433
"435597",13,27,34,23,0.753775301275645
"435604",18,19,36,16,0.657309791200009
"435629",14,17,36,18,0.772194335244667
"435638",14,17,37,13,0.641780156785185
"4357231",15,24,31,17,0.838519100306646
"435837",10,29,32,24,0.49346566299902
"435840",16,26,31,24,0.942009925784727
"435866",7,23,32,15,0.220365748239813
"435869",16,21,33,15,0.758456518341536
"435888",11,18,33,11,0.533731535529206
"435903",10,21,32,18,0.674412149136296
"435904",11,30,32,24,0.547225638294283
"4359071",5,22,32,14,0.0942179147572168
"435912",12,22,34,23,0.839719938457762
"435916",15,21,37,18,0.79489009279784
"435920",12,19,34,10,0.465538183709353
"435945",17,18,36,14,0.64422039624042
"4359631",20,21,38,14,0.618631861807934
"4359671",4,24,31,14,0.0432359397623337
"435968",16,22,33,14,0.728879788048724
"435975",8,26,32,23,0.402075132759099
"4359761",8,31,31,27,0.33365383543459
"436179",17,25,35,20,0.860739005857411
"4361811",7,18,35,13,0.283105299047649
"4362241",8,27,30,16,0.258406599743329
"436239",11,17,35,14,0.665295900186657
"436246",12,21,32,10,0.441780796670614
"4362491",6,28,27,18,0.169991142094166
"436260",9,23,33,18,0.480476437644901
"436264",17,24,36,18,0.813588668357404
"436265",14,16,36,11,0.587039554889682
"436285",7,23,35,14,0.16585290027984
"436290",18,20,39,14,0.626847989414136
"436293",13,16,37,13,0.647723715278287
"436469",13,24,29,21,0.862606805178879
"436531",12,23,32,24,0.867431190109476
"436539",7,31,30,21,0.192510310834498
"436544",10,22,33,20,0.662070227218461
"436555",17,22,33,21,0.852265103152754
"436575",9,31,31,24,0.365917484632578
"4365761",16,19,40,16,0.68333655932636
"436577",15,24,34,18,0.816983801408707
"436578",6,20,34,13,0.158789375594452
"436582",14,19,36,12,0.609736953039085
"4365871",6,19,34,14,0.206934779899824
"436622",20,21,37,19,0.680913841220176
"436771",14,20,33,20,0.876004968332249
"436844",6,30,30,23,0.181659880780795
"436846",16,21,31,17,0.834828821799572
"4368491",10,30,28,25,0.522382467348414
"4368821",8,30,28,17,0.230828127485739
"436888",7,30,32,22,0.20707459772019
"436890",15,22,33,15,0.756838797562689
"436913",12,17,34,10,0.527001278824146
"4369261",16,25,30,14,0.754674054847503
"4369431",6,27,31,15,0.0980828456057706
"436957",11,22,31,21,0.782156129253548
"436958",9,24,33,15,0.339476704852735
"4370731",3,25,31,18,0.0316961524032579
"4370941",8,33,30,26,0.289519967867077
"4372361",18,19,36,12,0.592971044897851
"437252",10,24,30,15,0.485610388647002
"437263",17,20,33,17,0.754624037208709
"437268",8,28,30,19,0.29495912615634
"437274",15,18,33,15,0.749949541655833
"437284",10,18,35,12,0.477954331948121
"437472",16,23,38,20,0.838445613174735
"4375581",15,25,28,13,0.71840974287704
"437564",10,17,37,11,0.43808217743416
"4375671",14,17,35,11,0.584253844786252
"4375831",18,20,41,16,0.663505558863721
"4376061",5,26,29,13,0.0521404336653788
"4376091",13,16,40,16,0.686411116272893
"437612",7,20,36,14,0.229517262652517
"437614",5,24,30,14,0.0802579051520513
"4376181",17,13,44,11,0.372858907130586
"437796",12,30,30,25,0.660853230877627
"437851",13,24,31,25,0.899334900804571
"437869",8,17,36,12,0.362373120326522
"437887",13,22,30,12,0.619547674918325
"437892",6,24,31,16,0.168819817274817
"437897",16,20,35,20,0.825009637738697
"437904",11,19,37,20,0.772469683194581
"437917",11,21,34,11,0.407788151962322
"437923",10,18,38,13,0.474356056572613
"4379301",4,20,35,14,0.0557566543537918
"438071",12,21,31,15,0.717093698054258
"438128",13,22,29,19,0.881655034564606
"438133",15,25,29,22,0.933414861260656
"438195",15,21,30,11,0.655587493219366
"438216",9,23,35,18,0.44247547762682
"4382361",9,27,30,13,0.231071547586626
"4382461",15,15,39,14,0.59503708369827
"438255",17,21,39,16,0.704424071181905
"438257",9,29,31,26,0.457392911796188
"438268",11,15,37,10,0.481632758270216
"438276",14,19,33,15,0.764061111927849
"438438",9,30,31,23,0.380243519213101
"438480",9,30,30,18,0.293805469351917
"438498",12,25,29,15,0.617228090353209
"4385041",15,21,31,12,0.686138069935267
"438509",13,23,33,16,0.708675228852657
"4385131",6,31,29,19,0.1240291858904
"438543",14,25,32,18,0.77664022108532
"438564",6,25,33,17,0.140722941006568
"4385661",14,20,39,16,0.709937689049206
"438567",16,20,36,13,0.654307835361879
"438575",15,20,35,21,0.86586438419736
"438579",9,27,32,17,0.325444354325332
"438594",18,21,38,16,0.697996233320299
"438763",15,25,30,23,0.937371466496688
"438820",9,29,32,21,0.364747934157053
"438884",14,24,31,14,0.692688913725281
"438894",7,22,34,18,0.311300520202027
"4389001",8,20,35,10,0.178869319441063
"438916",9,19,36,15,0.481461956436048
"438920",14,21,33,23,0.926962654655901
"438940",15,17,41,12,0.547997263764522
"439105",10,27,32,26,0.593984205883656
"439149",7,26,32,18,0.220879107366304
"439198",7,23,29,14,0.24676598723019
"439217",17,17,40,11,0.500421350975613
"439230",5,27,29,14,0.0543257231292784
"439247",14,24,31,16,0.768812566261351
"439263",14,21,31,19,0.880783375517772
"439269",14,13,41,11,0.464180881930325
"439391",14,27,30,20,0.810338529523953
"439442",12,24,30,15,0.635076122076003
"439460",8,31,31,23,0.285568133305549
"439538",13,24,28,18,0.831811099578854
"4395491",14,19,35,11,0.569584213731841
"439554",6,25,31,13,0.0864958126373278
"439562",9,20,34,12,0.345595266011968
"439564",10,21,33,9,0.250539110237153
"439565",9,19,36,17,0.572252727023949
"439567",10,26,32,15,0.3661897303384
"439575",7,27,32,17,0.174962257886808
"439577",17,18,35,13,0.630509808539314
"439597",15,22,37,19,0.827273847864122
"4398351",6,29,31,23,0.193607481722472
"439859",12,22,35,20,0.776257403127694
"4398711",5,26,31,17,0.0879744171071148
"4398831",5,24,33,11,0.0279209864538417
"4398961",16,17,37,11,0.547236323952772
"439909",12,23,34,18,0.69479883061217
"439923",15,20,37,19,0.802657425813205
"4400961",7,32,30,26,0.238284917849062
"440144",13,26,33,21,0.755331350581407
"440180",8,29,29,21,0.317086620888186
"440205",11,20,35,13,0.525021923288086
"440250",9,27,34,23,0.434227767146102
"440256",6,19,35,13,0.177799338868209
"440404",13,26,28,20,0.799912210909997
"440458",15,19,31,14,0.7413564400473
"440525",10,19,35,19,0.725475335590424
"440534",9,23,34,21,0.542851785243365
"440535",15,20,39,15,0.681714903196992
"440546",9,19,32,13,0.470437590949544
"440548",13,18,35,11,0.571210173572273
"4405491",11,21,31,12,0.51909066303721
"440577",7,24,34,14,0.156730797133955
"440587",8,21,31,13,0.319278559640882
"440775",12,21,31,17,0.774859033560303
"4408031",10,31,28,22,0.4568714454392
"440813",10,18,34,15,0.648966277350548
"4408211",6,25,34,16,0.118643159863291
"440828",13,28,30,28,0.812572911375895
"4408371",9,32,28,24,0.380007518857109
"440855",8,20,37,14,0.297294791061696
"440884",9,22,35,13,0.303371436739731
"440888",15,21,35,12,0.622560989814671
"440901",8,22,36,15,0.27980812627992
"440903",6,26,31,16,0.123097125996258
"440906",13,24,31,15,0.670450452769264
"440916",10,28,33,24,0.515641257722729
"441059",12,29,28,26,0.715654342941039
"441063",11,30,33,25,0.549590961359717
"441120",14,21,36,22,0.880930508797391
"4411851",13,17,39,12,0.587056405651323
"4411931",5,25,31,12,0.0404669717547287
"441212",18,23,35,17,0.783138312867327
"441222",15,19,36,13,0.650264282556664
"441229",13,20,34,22,0.890965560173679
"441234",10,20,36,15,0.517927576959836
"441242",13,23,30,13,0.637403418426335
"441340",9,24,33,19,0.469068322496286
"441459",17,22,34,18,0.819960136187211
"441490",8,24,30,17,0.369219936663674
"441492",12,16,36,15,0.718162441851674
"441521",12,21,31,11,0.534557598892881
"441546",14,20,31,18,0.855447386648869
"441553",13,19,31,16,0.81464305099107
"441557",14,19,33,11,0.609321604601694
"4415581",8,27,29,13,0.185292197390787
"441574",4,20,33,16,0.0976595026245072
"441714",10,30,28,23,0.511452592423244
"441717",18,24,34,23,0.873328674012844
"441744",9,30,30,26,0.447124821011215
"4417631",7,33,29,28,0.258896279964711
"441783",15,26,33,21,0.858336702726415
"441793",9,21,35,20,0.59831802637603
"441800",9,20,35,11,0.292568273919734
"441806",7,25,33,16,0.183002971653933
"441810",16,25,30,20,0.908146725976645
"441813",15,17,34,11,0.592858555942652
"441858",16,25,31,23,0.939763064344971
"4418601",4,23,35,11,0.0146754868702981
"441869",10,24,31,12,0.325506929896994
"441878",11,18,33,17,0.78502547984078
"4418891",10,25,32,14,0.36215821045533
"441901",13,27,31,20,0.725383258477617
"442094",10,31,32,24,0.443284076048714
"4421241",14,26,28,19,0.832269202502741
"442161",12,23,29,17,0.767804932563744
"442172",7,30,30,24,0.252669295402844
"4421931",20,19,41,17,0.567718837328719
"4421951",16,20,34,13,0.685296486370107
"442197",14,20,37,14,0.661936232111063
"442228",11,27,30,17,0.514327361370663
"4422371",14,15,39,13,0.582405991633608
"4423951",14,19,33,9,0.500383683141914
"442470",8,28,31,24,0.377915034702088
"442475",10,22,34,13,0.403232839632593
"442534",20,21,37,17,0.668449645390377
"442540",15,19,35,10,0.533864398073733
"4425491",17,22,36,14,0.688366888104823
"4425531",12,19,33,9,0.439943417791387
"4425541",4,26,28,15,0.0475329212486584
"442563",12,23,33,15,0.599527533230014
"4426831",10,32,28,29,0.499234021458917
"442700",7,29,31,18,0.178837135264426
"442811",16,23,32,22,0.920128738674536
